,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,emotionID,textID,sex,age,voice id,address,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
8064,8184,8207,8207,1,5,m,59,10076,C:/Users/vcc/Desktop/project ml/voice/10076.wav,,,,,,,,
5946,6066,6089,6089,4,9,m,44,5052,C:/Users/vcc/Desktop/project ml/voice/5052.wav,,,,,,,,
10623,10743,10766,10766,2,1,m,20,8178,C:/Users/vcc/Desktop/project ml/voice/8178.wav,,,,,,,,
5148,5268,5291,5291,2,2,m,34,15522,C:/Users/vcc/Desktop/project ml/voice/15522.wav,,,,,,,,
3203,3323,3346,3346,3,1,f,26,14361,C:/Users/vcc/Desktop/project ml/voice/14361.wav,,,,,,,,
8527,8647,8670,8670,3,9,f,56,14153,C:/Users/vcc/Desktop/project ml/voice/14153.wav,,,,,,,,
8320,8440,8463,8463,2,5,m,70,11923,C:/Users/vcc/Desktop/project ml/voice/11923.wav,,,,,,,,
5386,5506,5529,5529,3,9,m,30,13396,C:/Users/vcc/Desktop/project ml/voice/13396.wav,,,,,,,,
645,645,646,646,1,8,m,48,2595,C:/Users/vcc/Desktop/project ml/voice/2595.wav,,,,,,,,
11032,11152,11175,11175,2,6,m,32,5918,C:/Users/vcc/Desktop/project ml/voice/5918.wav,,,,,,,,
16094,16214,16238,16238,1,7,m,51,13138,C:/Users/vcc/Desktop/project ml/voice/13138.wav,,,,,,,,
4049,4169,4192,4192,1,9,m,28,2319,C:/Users/vcc/Desktop/project ml/voice/2319.wav,,,,,,,,
13295,13415,13439,13439,1,7,f,20,3311,C:/Users/vcc/Desktop/project ml/voice/3311.wav,,,,,,,,
13889,14009,14033,14033,3,2,f,23,3423,C:/Users/vcc/Desktop/project ml/voice/3423.wav,,,,,,,,
1175,1175,1176,1176,2,10,m,55,13519,C:/Users/vcc/Desktop/project ml/voice/13519.wav,,,,,,,,
2674,2674,2685,2685,4,5,f,40,1946,C:/Users/vcc/Desktop/project ml/voice/1946.wav,,,,,,,,
10368,10488,10511,10511,3,10,m,47,15279,C:/Users/vcc/Desktop/project ml/voice/15279.wav,,,,,,,,
3758,3878,3901,3901,2,10,m,31,2920,C:/Users/vcc/Desktop/project ml/voice/2920.wav,,,,,,,,
988,988,989,989,3,8,f,56,11372,C:/Users/vcc/Desktop/project ml/voice/11372.wav,,,,,,,,
15211,15331,15355,15355,4,6,m,21,3230,C:/Users/vcc/Desktop/project ml/voice/3230.wav,,,,,,,,
2574,2574,2575,2575,3,9,m,25,6131,C:/Users/vcc/Desktop/project ml/voice/6131.wav,,,,,,,,
12514,12634,12657,12657,4,10,f,44,8296,C:/Users/vcc/Desktop/project ml/voice/8296.wav,,,,,,,,
13745,13865,13889,13889,3,9,m,23,6571,C:/Users/vcc/Desktop/project ml/voice/6571.wav,,,,,,,,
1068,1068,1069,1069,4,3,m,25,13413,C:/Users/vcc/Desktop/project ml/voice/13413.wav,,,,,,,,
8040,8160,8183,8183,2,10,m,22,10017,C:/Users/vcc/Desktop/project ml/voice/10017.wav,,,,,,,,
6650,6770,6793,6793,3,9,m,56,7411,C:/Users/vcc/Desktop/project ml/voice/7411.wav,,,,,,,,
6950,7070,7093,7093,1,10,f,45,4013,C:/Users/vcc/Desktop/project ml/voice/4013.wav,,,,,,,,
14005,14125,14149,14149,2,8,m,65,3566,C:/Users/vcc/Desktop/project ml/voice/3566.wav,,,,,,,,
9288,9408,9431,9431,2,7,m,23,8999,C:/Users/vcc/Desktop/project ml/voice/8999.wav,,,,,,,,
5244,5364,5387,5387,2,6,m,25,15618,C:/Users/vcc/Desktop/project ml/voice/15618.wav,,,,,,,,
3862,3982,4005,4005,3,2,m,58,2093,C:/Users/vcc/Desktop/project ml/voice/2093.wav,,,,,,,,
221,221,221,221,3,2,m,21,16203,C:/Users/vcc/Desktop/project ml/voice/16203.wav,,,,,,,,
8892,9012,9035,9035,2,0,f,22,9452,C:/Users/vcc/Desktop/project ml/voice/9452.wav,,,,,,,,
2902,2902,2925,2925,3,2,m,22,11112,C:/Users/vcc/Desktop/project ml/voice/11112.wav,,,,,,,,
5771,5891,5914,5914,4,4,f,20,10595,C:/Users/vcc/Desktop/project ml/voice/10595.wav,,,,,,,,
357,357,357,357,4,9,f,29,16352,C:/Users/vcc/Desktop/project ml/voice/16352.wav,,,,,,,,
233,233,233,233,4,4,m,21,16212,C:/Users/vcc/Desktop/project ml/voice/16212.wav,,,,,,,,
9156,9276,9299,9299,2,5,m,36,9391,C:/Users/vcc/Desktop/project ml/voice/9391.wav,,,,,,,,
16570,16690,16714,16714,3,4,f,20,10474,C:/Users/vcc/Desktop/project ml/voice/10474.wav,,,,,,,,
2860,2860,2883,2883,2,10,f,44,11063,C:/Users/vcc/Desktop/project ml/voice/11063.wav,,,,,,,,
10326,10446,10469,10469,3,8,f,43,15271,C:/Users/vcc/Desktop/project ml/voice/15271.wav,,,,,,,,
811,811,812,812,2,4,m,30,4910,C:/Users/vcc/Desktop/project ml/voice/4910.wav,,,,,,,,
7712,7832,7855,7855,4,3,m,24,5388,C:/Users/vcc/Desktop/project ml/voice/5388.wav,,,,,,,,
9125,9245,9268,9268,3,7,m,23,9360,C:/Users/vcc/Desktop/project ml/voice/9360.wav,,,,,,,,
11561,11681,11704,11704,3,1,f,24,16359,C:/Users/vcc/Desktop/project ml/voice/16359.wav,,,,,,,,
12058,12178,12201,12201,4,5,f,49,14978,C:/Users/vcc/Desktop/project ml/voice/14978.wav,,,,,,,,
12974,13094,13118,13118,3,6,m,51,4199,C:/Users/vcc/Desktop/project ml/voice/4199.wav,,,,,,,,
3290,3410,3433,3433,2,3,m,27,14448,C:/Users/vcc/Desktop/project ml/voice/14448.wav,,,,,,,,
11507,11627,11650,11650,3,4,f,46,9188,C:/Users/vcc/Desktop/project ml/voice/9188.wav,,,,,,,,
14742,14862,14886,14886,3,9,m,49,1841,C:/Users/vcc/Desktop/project ml/voice/1841.wav,,,,,,,,
11172,11292,11315,11315,2,5,f,23,10197,C:/Users/vcc/Desktop/project ml/voice/10197.wav,,,,,,,,
5166,5286,5309,5309,4,6,m,34,15540,C:/Users/vcc/Desktop/project ml/voice/15540.wav,,,,,,,,
13546,13666,13690,13690,4,8,m,45,13871,C:/Users/vcc/Desktop/project ml/voice/13871.wav,,,,,,,,
3243,3363,3386,3386,3,1,f,24,14401,C:/Users/vcc/Desktop/project ml/voice/14401.wav,,,,,,,,
16588,16708,16732,16732,1,6,m,23,10520,C:/Users/vcc/Desktop/project ml/voice/10520.wav,,,,,,,,
13829,13949,13973,13973,1,10,m,19,6653,C:/Users/vcc/Desktop/project ml/voice/6653.wav,,,,,,,,
3072,3172,3195,3195,2,4,f,42,7064,C:/Users/vcc/Desktop/project ml/voice/7064.wav,,,,,,,,
3146,3266,3289,3289,2,7,f,46,14304,C:/Users/vcc/Desktop/project ml/voice/14304.wav,,,,,,,,
3549,3669,3692,3692,1,8,m,40,1635,C:/Users/vcc/Desktop/project ml/voice/1635.wav,,,,,,,,
7823,7943,7966,7966,3,1,m,25,15759,C:/Users/vcc/Desktop/project ml/voice/15759.wav,,,,,,,,
14334,14454,14478,14478,3,7,m,58,2753,C:/Users/vcc/Desktop/project ml/voice/2753.wav,,,,,,,,
3598,3718,3741,3741,2,10,f,26,1564,C:/Users/vcc/Desktop/project ml/voice/1564.wav,,,,,,,,
10904,11024,11047,11047,2,4,f,24,5630,C:/Users/vcc/Desktop/project ml/voice/5630.wav,,,,,,,,
1303,1303,1304,1304,3,8,m,26,16747,C:/Users/vcc/Desktop/project ml/voice/16747.wav,,,,,,,,
311,311,311,311,4,3,f,33,16288,C:/Users/vcc/Desktop/project ml/voice/16288.wav,,,,,,,,
4212,4332,4355,4355,4,3,f,49,13693,C:/Users/vcc/Desktop/project ml/voice/13693.wav,,,,,,,,
12109,12229,12252,12252,3,8,m,31,14869,C:/Users/vcc/Desktop/project ml/voice/14869.wav,,,,,,,,
11187,11307,11330,11330,1,9,f,23,10212,C:/Users/vcc/Desktop/project ml/voice/10212.wav,,,,,,,,
14472,14592,14616,14616,1,2,f,22,10870,C:/Users/vcc/Desktop/project ml/voice/10870.wav,,,,,,,,
12147,12267,12290,12290,1,8,m,26,14947,C:/Users/vcc/Desktop/project ml/voice/14947.wav,,,,,,,,
7488,7608,7631,7631,4,7,f,52,10007,C:/Users/vcc/Desktop/project ml/voice/10007.wav,,,,,,,,
12652,12772,12795,12795,2,5,m,23,8474,C:/Users/vcc/Desktop/project ml/voice/8474.wav,,,,,,,,
4852,4972,4995,4995,2,7,f,51,7722,C:/Users/vcc/Desktop/project ml/voice/7722.wav,,,,,,,,
471,471,471,471,4,3,f,46,2378,C:/Users/vcc/Desktop/project ml/voice/2378.wav,,,,,,,,
63,63,63,63,3,4,m,24,16051,C:/Users/vcc/Desktop/project ml/voice/16051.wav,,,,,,,,
3838,3958,3981,3981,2,10,m,24,3000,C:/Users/vcc/Desktop/project ml/voice/3000.wav,,,,,,,,
13705,13825,13849,13849,4,8,f,13,14030,C:/Users/vcc/Desktop/project ml/voice/14030.wav,,,,,,,,
11154,11274,11297,11297,4,4,m,32,6512,C:/Users/vcc/Desktop/project ml/voice/6512.wav,,,,,,,,
6339,6459,6482,6482,4,3,m,35,11517,C:/Users/vcc/Desktop/project ml/voice/11517.wav,,,,,,,,
540,540,541,541,3,3,f,57,2457,C:/Users/vcc/Desktop/project ml/voice/2457.wav,,,,,,,,
5421,5541,5564,5564,4,8,m,30,13362,C:/Users/vcc/Desktop/project ml/voice/13362.wav,,,,,,,,
10830,10950,10973,10973,2,10,f,23,5534,C:/Users/vcc/Desktop/project ml/voice/5534.wav,,,,,,,,
14718,14838,14862,14862,3,3,m,49,1817,C:/Users/vcc/Desktop/project ml/voice/1817.wav,,,,,,,,
10206,10326,10349,10349,3,8,m,24,12376,C:/Users/vcc/Desktop/project ml/voice/12376.wav,,,,,,,,
3139,3259,3282,3282,3,5,f,46,14297,C:/Users/vcc/Desktop/project ml/voice/14297.wav,,,,,,,,
13365,13485,13509,13509,3,4,f,45,3381,C:/Users/vcc/Desktop/project ml/voice/3381.wav,,,,,,,,
16586,16706,16730,16730,4,10,f,20,10459,C:/Users/vcc/Desktop/project ml/voice/10459.wav,,,,,,,,
10693,10813,10836,10836,1,3,f,53,5425,C:/Users/vcc/Desktop/project ml/voice/5425.wav,,,,,,,,
2451,2451,2452,2452,3,6,f,50,5999,C:/Users/vcc/Desktop/project ml/voice/5999.wav,,,,,,,,
12472,12592,12615,12615,2,10,m,31,8254,C:/Users/vcc/Desktop/project ml/voice/8254.wav,,,,,,,,
7526,7646,7669,7669,2,7,m,36,5202,C:/Users/vcc/Desktop/project ml/voice/5202.wav,,,,,,,,
15004,15124,15148,15148,1,5,m,23,3023,C:/Users/vcc/Desktop/project ml/voice/3023.wav,,,,,,,,
8113,8233,8256,8256,2,4,f,55,10113,C:/Users/vcc/Desktop/project ml/voice/10113.wav,,,,,,,,
13460,13580,13604,13604,4,1,f,25,13764,C:/Users/vcc/Desktop/project ml/voice/13764.wav,,,,,,,,
2838,2838,2861,2861,4,8,m,51,11057,C:/Users/vcc/Desktop/project ml/voice/11057.wav,,,,,,,,
3017,3041,3064,3064,1,1,f,22,6937,C:/Users/vcc/Desktop/project ml/voice/6937.wav,,,,,,,,
11696,11816,11839,11839,2,5,m,20,16494,C:/Users/vcc/Desktop/project ml/voice/16494.wav,,,,,,,,
4615,4735,4758,4758,2,8,f,53,6286,C:/Users/vcc/Desktop/project ml/voice/6286.wav,,,,,,,,
4013,4133,4156,4156,2,3,f,21,2256,C:/Users/vcc/Desktop/project ml/voice/2256.wav,,,,,,,,
11101,11221,11244,11244,3,3,f,23,6387,C:/Users/vcc/Desktop/project ml/voice/6387.wav,,,,,,,,
1205,1205,1206,1206,1,10,m,10,16633,C:/Users/vcc/Desktop/project ml/voice/16633.wav,,,,,,,,
2488,2488,2489,2489,3,3,f,24,6027,C:/Users/vcc/Desktop/project ml/voice/6027.wav,,,,,,,,
16609,16729,16753,16753,3,7,m,23,10526,C:/Users/vcc/Desktop/project ml/voice/10526.wav,,,,,,,,
4040,4160,4183,4183,4,10,f,21,2246,C:/Users/vcc/Desktop/project ml/voice/2246.wav,,,,,,,,
16076,16196,16220,16220,1,9,f,45,13066,C:/Users/vcc/Desktop/project ml/voice/13066.wav,,,,,,,,
12134,12254,12277,12277,4,4,m,26,14934,C:/Users/vcc/Desktop/project ml/voice/14934.wav,,,,,,,,
14837,14957,14981,14981,1,10,m,23,6733,C:/Users/vcc/Desktop/project ml/voice/6733.wav,,,,,,,,
1114,1114,1115,1115,4,9,f,48,13477,C:/Users/vcc/Desktop/project ml/voice/13477.wav,,,,,,,,
1253,1253,1254,1254,2,8,f,25,16706,C:/Users/vcc/Desktop/project ml/voice/16706.wav,,,,,,,,
5515,5635,5658,5658,1,2,f,33,8621,C:/Users/vcc/Desktop/project ml/voice/8621.wav,,,,,,,,
4690,4810,4833,4833,4,7,f,25,6364,C:/Users/vcc/Desktop/project ml/voice/6364.wav,,,,,,,,
2344,2344,2345,2345,4,9,f,31,282,C:/Users/vcc/Desktop/project ml/voice/282.wav,,,,,,,,
11795,11915,11938,11938,1,1,f,23,7097,C:/Users/vcc/Desktop/project ml/voice/7097.wav,,,,,,,,
1535,1535,1536,1536,3,10,m,30,16945,C:/Users/vcc/Desktop/project ml/voice/16945.wav,,,,,,,,
5290,5410,5433,5433,4,7,m,20,15664,C:/Users/vcc/Desktop/project ml/voice/15664.wav,,,,,,,,
1047,1047,1048,1048,1,10,m,25,13398,C:/Users/vcc/Desktop/project ml/voice/13398.wav,,,,,,,,
1132,1132,1133,1133,2,7,f,21,13507,C:/Users/vcc/Desktop/project ml/voice/13507.wav,,,,,,,,
15236,15356,15380,15380,1,9,m,40,4489,C:/Users/vcc/Desktop/project ml/voice/4489.wav,,,,,,,,
8014,8134,8157,8157,2,9,f,21,15950,C:/Users/vcc/Desktop/project ml/voice/15950.wav,,,,,,,,
266,266,266,266,3,8,m,38,16267,C:/Users/vcc/Desktop/project ml/voice/16267.wav,,,,,,,,
6860,6980,7003,7003,4,10,m,23,3896,C:/Users/vcc/Desktop/project ml/voice/3896.wav,,,,,,,,
1699,1699,1700,1700,4,4,f,25,12929,C:/Users/vcc/Desktop/project ml/voice/12929.wav,,,,,,,,
11688,11808,11831,11831,2,3,m,20,16486,C:/Users/vcc/Desktop/project ml/voice/16486.wav,,,,,,,,
6452,6572,6595,6595,3,6,f,50,15383,C:/Users/vcc/Desktop/project ml/voice/15383.wav,,,,,,,,
2957,2957,2980,2980,4,7,f,21,11173,C:/Users/vcc/Desktop/project ml/voice/11173.wav,,,,,,,,
5525,5645,5668,5668,3,4,f,33,8631,C:/Users/vcc/Desktop/project ml/voice/8631.wav,,,,,,,,
9213,9333,9356,9356,3,9,m,39,9448,C:/Users/vcc/Desktop/project ml/voice/9448.wav,,,,,,,,
12228,12348,12371,12371,2,8,f,19,14828,C:/Users/vcc/Desktop/project ml/voice/14828.wav,,,,,,,,
5816,5936,5959,5959,4,9,f,27,10740,C:/Users/vcc/Desktop/project ml/voice/10740.wav,,,,,,,,
2487,2487,2488,2488,3,2,f,24,6023,C:/Users/vcc/Desktop/project ml/voice/6023.wav,,,,,,,,
8118,8238,8261,8261,2,9,f,55,10133,C:/Users/vcc/Desktop/project ml/voice/10133.wav,,,,,,,,
4530,4650,4673,4673,1,7,m,18,6201,C:/Users/vcc/Desktop/project ml/voice/6201.wav,,,,,,,,
2706,2706,2728,2728,3,6,f,20,1989,C:/Users/vcc/Desktop/project ml/voice/1989.wav,,,,,,,,
13642,13762,13786,13786,2,5,f,41,13976,C:/Users/vcc/Desktop/project ml/voice/13976.wav,,,,,,,,
3060,3136,3159,3159,3,4,m,34,7028,C:/Users/vcc/Desktop/project ml/voice/7028.wav,,,,,,,,
15006,15126,15150,15150,3,5,m,23,3025,C:/Users/vcc/Desktop/project ml/voice/3025.wav,,,,,,,,
3488,3608,3631,3631,4,2,f,48,1534,C:/Users/vcc/Desktop/project ml/voice/1534.wav,,,,,,,,
14155,14275,14299,14299,4,2,m,45,11753,C:/Users/vcc/Desktop/project ml/voice/11753.wav,,,,,,,,
14154,14274,14298,14298,3,2,m,45,11752,C:/Users/vcc/Desktop/project ml/voice/11752.wav,,,,,,,,
11225,11345,11368,11368,3,8,m,20,10250,C:/Users/vcc/Desktop/project ml/voice/10250.wav,,,,,,,,
11941,12061,12084,12084,3,7,m,29,7243,C:/Users/vcc/Desktop/project ml/voice/7243.wav,,,,,,,,
10103,10223,10246,10246,1,5,m,31,12282,C:/Users/vcc/Desktop/project ml/voice/12282.wav,,,,,,,,
16336,16456,16480,16480,1,8,f,51,12054,C:/Users/vcc/Desktop/project ml/voice/12054.wav,,,,,,,,
10922,11042,11065,11065,4,2,f,24,5624,C:/Users/vcc/Desktop/project ml/voice/5624.wav,,,,,,,,
4706,4826,4849,4849,4,10,f,25,7576,C:/Users/vcc/Desktop/project ml/voice/7576.wav,,,,,,,,
2230,2230,2231,2231,1,5,f,19,663,C:/Users/vcc/Desktop/project ml/voice/663.wav,,,,,,,,
8790,8910,8933,8933,4,3,m,31,8865,C:/Users/vcc/Desktop/project ml/voice/8865.wav,,,,,,,,
5760,5880,5903,5903,3,3,m,30,10756,C:/Users/vcc/Desktop/project ml/voice/10756.wav,,,,,,,,
11653,11773,11796,11796,3,4,m,60,16451,C:/Users/vcc/Desktop/project ml/voice/16451.wav,,,,,,,,
9271,9391,9414,9414,1,3,m,23,8982,C:/Users/vcc/Desktop/project ml/voice/8982.wav,,,,,,,,
14976,15096,15120,15120,3,9,m,56,6891,C:/Users/vcc/Desktop/project ml/voice/6891.wav,,,,,,,,
14978,15098,15122,15122,4,1,m,56,6860,C:/Users/vcc/Desktop/project ml/voice/6860.wav,,,,,,,,
3642,3762,3785,3785,2,1,f,24,1688,C:/Users/vcc/Desktop/project ml/voice/1688.wav,,,,,,,,
4140,4260,4283,4283,4,5,m,32,13621,C:/Users/vcc/Desktop/project ml/voice/13621.wav,,,,,,,,
1609,1609,1610,1610,3,4,f,63,12848,C:/Users/vcc/Desktop/project ml/voice/12848.wav,,,,,,,,
7713,7833,7856,7856,1,4,m,24,5389,C:/Users/vcc/Desktop/project ml/voice/5389.wav,,,,,,,,
919,919,920,920,2,1,m,20,11303,C:/Users/vcc/Desktop/project ml/voice/11303.wav,,,,,,,,
6260,6380,6403,6403,4,4,f,24,11441,C:/Users/vcc/Desktop/project ml/voice/11441.wav,,,,,,,,
1685,1685,1686,1686,2,10,f,25,12911,C:/Users/vcc/Desktop/project ml/voice/12911.wav,,,,,,,,
13691,13811,13835,13835,3,4,f,13,14013,C:/Users/vcc/Desktop/project ml/voice/14013.wav,,,,,,,,
339,339,339,339,3,1,f,29,16319,C:/Users/vcc/Desktop/project ml/voice/16319.wav,,,,,,,,
12199,12319,12342,12342,1,1,f,19,14799,C:/Users/vcc/Desktop/project ml/voice/14799.wav,,,,,,,,
4135,4255,4278,4278,3,4,m,32,13616,C:/Users/vcc/Desktop/project ml/voice/13616.wav,,,,,,,,
7893,8013,8036,8036,1,9,m,20,15829,C:/Users/vcc/Desktop/project ml/voice/15829.wav,,,,,,,,
5870,5990,6013,6013,1,3,m,19,4985,C:/Users/vcc/Desktop/project ml/voice/4985.wav,,,,,,,,
16516,16636,16660,16660,1,10,m,62,10416,C:/Users/vcc/Desktop/project ml/voice/10416.wav,,,,,,,,
8836,8956,8979,8979,2,5,f,40,8911,C:/Users/vcc/Desktop/project ml/voice/8911.wav,,,,,,,,
16308,16428,16452,16452,1,1,f,51,12026,C:/Users/vcc/Desktop/project ml/voice/12026.wav,,,,,,,,
1179,1179,1180,1180,3,4,m,55,13536,C:/Users/vcc/Desktop/project ml/voice/13536.wav,,,,,,,,
4308,4428,4451,4451,1,3,m,33,811,C:/Users/vcc/Desktop/project ml/voice/811.wav,,,,,,,,
9365,9485,9508,9508,3,6,f,48,9076,C:/Users/vcc/Desktop/project ml/voice/9076.wav,,,,,,,,
3661,3781,3804,3804,1,6,f,24,1707,C:/Users/vcc/Desktop/project ml/voice/1707.wav,,,,,,,,
7025,7145,7168,7168,1,5,m,35,4113,C:/Users/vcc/Desktop/project ml/voice/4113.wav,,,,,,,,
9155,9275,9298,9298,1,5,m,36,9390,C:/Users/vcc/Desktop/project ml/voice/9390.wav,,,,,,,,
9083,9203,9226,9226,1,7,f,24,9318,C:/Users/vcc/Desktop/project ml/voice/9318.wav,,,,,,,,
12774,12894,12917,12917,4,5,f,62,63,C:/Users/vcc/Desktop/project ml/voice/63.wav,,,,,,,,
1921,1921,1922,1922,4,4,f,25,5792,C:/Users/vcc/Desktop/project ml/voice/5792.wav,,,,,,,,
2780,2780,2803,2803,4,5,m,38,2066,C:/Users/vcc/Desktop/project ml/voice/2066.wav,,,,,,,,
11304,11424,11447,11447,2,8,m,58,10329,C:/Users/vcc/Desktop/project ml/voice/10329.wav,,,,,,,,
5639,5759,5782,5782,1,2,m,30,10750,C:/Users/vcc/Desktop/project ml/voice/10750.wav,,,,,,,,
1659,1659,1660,1660,4,4,m,58,12889,C:/Users/vcc/Desktop/project ml/voice/12889.wav,,,,,,,,
4428,4548,4571,4571,1,3,m,27,931,C:/Users/vcc/Desktop/project ml/voice/931.wav,,,,,,,,
10915,11035,11058,11058,3,5,f,24,5635,C:/Users/vcc/Desktop/project ml/voice/5635.wav,,,,,,,,
2058,2058,2059,2059,4,3,m,33,458,C:/Users/vcc/Desktop/project ml/voice/458.wav,,,,,,,,
8595,8715,8738,8738,2,7,m,24,14224,C:/Users/vcc/Desktop/project ml/voice/14224.wav,,,,,,,,
5258,5378,5401,5401,4,9,m,25,15632,C:/Users/vcc/Desktop/project ml/voice/15632.wav,,,,,,,,
673,673,674,674,4,6,m,48,2590,C:/Users/vcc/Desktop/project ml/voice/2590.wav,,,,,,,,
11720,11840,11863,11863,2,1,m,24,16518,C:/Users/vcc/Desktop/project ml/voice/16518.wav,,,,,,,,
12651,12771,12794,12794,1,5,m,23,8473,C:/Users/vcc/Desktop/project ml/voice/8473.wav,,,,,,,,
5259,5379,5402,5402,1,10,m,25,15593,C:/Users/vcc/Desktop/project ml/voice/15593.wav,,,,,,,,
9207,9327,9350,9350,1,8,m,39,9442,C:/Users/vcc/Desktop/project ml/voice/9442.wav,,,,,,,,
2803,2803,2826,2826,1,3,m,51,11034,C:/Users/vcc/Desktop/project ml/voice/11034.wav,,,,,,,,
1907,1907,1908,1908,2,1,f,25,5778,C:/Users/vcc/Desktop/project ml/voice/5778.wav,,,,,,,,
6582,6702,6725,6725,1,1,f,35,7337,C:/Users/vcc/Desktop/project ml/voice/7337.wav,,,,,,,,
12600,12720,12743,12743,2,2,f,22,8422,C:/Users/vcc/Desktop/project ml/voice/8422.wav,,,,,,,,
4201,4321,4344,4344,1,1,f,49,13682,C:/Users/vcc/Desktop/project ml/voice/13682.wav,,,,,,,,
5233,5353,5376,5376,3,3,m,25,15607,C:/Users/vcc/Desktop/project ml/voice/15607.wav,,,,,,,,
13272,13392,13416,13416,2,1,f,20,3288,C:/Users/vcc/Desktop/project ml/voice/3288.wav,,,,,,,,
6583,6703,6726,6726,1,2,f,35,7341,C:/Users/vcc/Desktop/project ml/voice/7341.wav,,,,,,,,
15298,15418,15442,15442,4,1,m,23,4500,C:/Users/vcc/Desktop/project ml/voice/4500.wav,,,,,,,,
4431,4551,4574,4574,1,6,m,27,943,C:/Users/vcc/Desktop/project ml/voice/943.wav,,,,,,,,
4673,4793,4816,4816,1,3,f,25,6345,C:/Users/vcc/Desktop/project ml/voice/6345.wav,,,,,,,,
16659,16779,16803,16803,4,7,f,54,10567,C:/Users/vcc/Desktop/project ml/voice/10567.wav,,,,,,,,
4243,4363,4386,4386,2,8,m,36,752,C:/Users/vcc/Desktop/project ml/voice/752.wav,,,,,,,,
16269,16389,16413,16413,4,2,m,51,13121,C:/Users/vcc/Desktop/project ml/voice/13121.wav,,,,,,,,
16500,16620,16644,16644,2,9,m,35,12219,C:/Users/vcc/Desktop/project ml/voice/12219.wav,,,,,,,,
6193,6313,6336,6336,1,7,m,32,12810,C:/Users/vcc/Desktop/project ml/voice/12810.wav,,,,,,,,
4073,4193,4216,4216,4,3,m,28,2298,C:/Users/vcc/Desktop/project ml/voice/2298.wav,,,,,,,,
8442,8562,8585,8585,3,4,m,56,14053,C:/Users/vcc/Desktop/project ml/voice/14053.wav,,,,,,,,
272,272,272,272,4,4,m,38,16252,C:/Users/vcc/Desktop/project ml/voice/16252.wav,,,,,,,,
6050,6170,6193,6193,3,4,f,24,5151,C:/Users/vcc/Desktop/project ml/voice/5151.wav,,,,,,,,
14404,14524,14548,14548,1,5,f,20,2823,C:/Users/vcc/Desktop/project ml/voice/2823.wav,,,,,,,,
7428,7548,7571,7571,4,2,m,56,9947,C:/Users/vcc/Desktop/project ml/voice/9947.wav,,,,,,,,
10177,10297,10320,10320,4,9,f,26,12341,C:/Users/vcc/Desktop/project ml/voice/12341.wav,,,,,,,,
15435,15555,15579,15579,4,2,f,28,12433,C:/Users/vcc/Desktop/project ml/voice/12433.wav,,,,,,,,
7922,8042,8065,8065,2,6,f,45,15858,C:/Users/vcc/Desktop/project ml/voice/15858.wav,,,,,,,,
10673,10793,10816,10816,3,2,f,20,8223,C:/Users/vcc/Desktop/project ml/voice/8223.wav,,,,,,,,
14968,15088,15112,15112,3,1,m,56,6859,C:/Users/vcc/Desktop/project ml/voice/6859.wav,,,,,,,,
3603,3723,3746,3746,3,1,m,24,1649,C:/Users/vcc/Desktop/project ml/voice/1649.wav,,,,,,,,
12485,12605,12628,12628,3,3,f,44,8307,C:/Users/vcc/Desktop/project ml/voice/8307.wav,,,,,,,,
2823,2823,2846,2846,3,3,m,51,11036,C:/Users/vcc/Desktop/project ml/voice/11036.wav,,,,,,,,
10986,11106,11129,11129,4,4,f,24,5872,C:/Users/vcc/Desktop/project ml/voice/5872.wav,,,,,,,,
2812,2812,2835,2835,2,2,m,51,11031,C:/Users/vcc/Desktop/project ml/voice/11031.wav,,,,,,,,
6671,6791,6814,6814,2,1,m,24,7418,C:/Users/vcc/Desktop/project ml/voice/7418.wav,,,,,,,,
2887,2887,2910,2910,1,7,m,22,11130,C:/Users/vcc/Desktop/project ml/voice/11130.wav,,,,,,,,
13685,13805,13829,13829,2,8,f,13,14028,C:/Users/vcc/Desktop/project ml/voice/14028.wav,,,,,,,,
1978,1978,1979,1979,4,3,m,29,378,C:/Users/vcc/Desktop/project ml/voice/378.wav,,,,,,,,
9663,9783,9806,9806,1,2,f,34,1451,C:/Users/vcc/Desktop/project ml/voice/1451.wav,,,,,,,,
3013,3017,3040,3040,4,1,m,24,6909,C:/Users/vcc/Desktop/project ml/voice/6909.wav,,,,,,,,
49,49,49,49,1,10,m,24,16033,C:/Users/vcc/Desktop/project ml/voice/16033.wav,,,,,,,,
12290,12410,12433,12433,4,4,m,24,3592,C:/Users/vcc/Desktop/project ml/voice/3592.wav,,,,,,,,
6470,6590,6613,6613,1,5,m,24,15337,C:/Users/vcc/Desktop/project ml/voice/15337.wav,,,,,,,,
1573,1573,1574,1574,3,8,m,61,16627,C:/Users/vcc/Desktop/project ml/voice/16627.wav,,,,,,,,
695,695,696,696,2,5,f,44,4794,C:/Users/vcc/Desktop/project ml/voice/4794.wav,,,,,,,,
14821,14941,14965,14965,4,4,m,25,6712,C:/Users/vcc/Desktop/project ml/voice/6712.wav,,,,,,,,
6042,6162,6185,6185,2,6,f,24,5158,C:/Users/vcc/Desktop/project ml/voice/5158.wav,,,,,,,,
