,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,emotionID,textID,sex,age,voice id,address,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
13426,13546,13570,13570,4,7,m,24,13749,C:/Users/vcc/Desktop/project ml/voice/13749.wav,,,,,,,,
6102,6222,6245,6245,4,6,f,18,12689,C:/Users/vcc/Desktop/project ml/voice/12689.wav,,,,,,,,
13354,13474,13498,13498,4,1,f,45,3370,C:/Users/vcc/Desktop/project ml/voice/3370.wav,,,,,,,,
1268,1268,1269,1269,4,3,f,25,16688,C:/Users/vcc/Desktop/project ml/voice/16688.wav,,,,,,,,
14112,14232,14256,14256,1,2,f,20,11710,C:/Users/vcc/Desktop/project ml/voice/11710.wav,,,,,,,,
13712,13832,13856,13856,1,10,m,23,6533,C:/Users/vcc/Desktop/project ml/voice/6533.wav,,,,,,,,
6641,6761,6784,6784,2,10,m,56,7374,C:/Users/vcc/Desktop/project ml/voice/7374.wav,,,,,,,,
8123,8243,8266,8266,3,4,f,55,10114,C:/Users/vcc/Desktop/project ml/voice/10114.wav,,,,,,,,
11056,11176,11199,11199,2,2,m,23,5942,C:/Users/vcc/Desktop/project ml/voice/5942.wav,,,,,,,,
2391,2391,2392,2392,1,6,f,46,359,C:/Users/vcc/Desktop/project ml/voice/359.wav,,,,,,,,
1127,1127,1128,1128,2,2,f,21,13487,C:/Users/vcc/Desktop/project ml/voice/13487.wav,,,,,,,,
3896,4016,4039,4039,2,6,f,61,2148,C:/Users/vcc/Desktop/project ml/voice/2148.wav,,,,,,,,
10217,10337,10360,10360,4,9,m,24,12381,C:/Users/vcc/Desktop/project ml/voice/12381.wav,,,,,,,,
13024,13144,13168,13168,1,9,f,50,4249,C:/Users/vcc/Desktop/project ml/voice/4249.wav,,,,,,,,
16069,16189,16213,16213,1,2,f,45,13038,C:/Users/vcc/Desktop/project ml/voice/13038.wav,,,,,,,,
2967,2967,2990,2990,1,7,f,28,11210,C:/Users/vcc/Desktop/project ml/voice/11210.wav,,,,,,,,
2985,2985,3008,3008,3,5,f,28,11204,C:/Users/vcc/Desktop/project ml/voice/11204.wav,,,,,,,,
1132,1132,1133,1133,2,7,f,21,13507,C:/Users/vcc/Desktop/project ml/voice/13507.wav,,,,,,,,
2790,2790,2813,2813,2,8,m,38,2076,C:/Users/vcc/Desktop/project ml/voice/2076.wav,,,,,,,,
6322,6442,6465,6465,2,6,m,35,11527,C:/Users/vcc/Desktop/project ml/voice/11527.wav,,,,,,,,
10102,10222,10245,10245,1,4,m,31,12278,C:/Users/vcc/Desktop/project ml/voice/12278.wav,,,,,,,,
13504,13624,13648,13648,4,5,f,55,13819,C:/Users/vcc/Desktop/project ml/voice/13819.wav,,,,,,,,
9351,9471,9494,9494,1,3,f,48,9062,C:/Users/vcc/Desktop/project ml/voice/9062.wav,,,,,,,,
6347,6467,6490,6490,1,1,m,27,11546,C:/Users/vcc/Desktop/project ml/voice/11546.wav,,,,,,,,
434,434,434,434,4,6,f,25,2350,C:/Users/vcc/Desktop/project ml/voice/2350.wav,,,,,,,,
14932,15052,15076,15076,3,5,f,54,6835,C:/Users/vcc/Desktop/project ml/voice/6835.wav,,,,,,,,
10676,10796,10819,10819,3,5,f,20,8235,C:/Users/vcc/Desktop/project ml/voice/8235.wav,,,,,,,,
1432,1432,1433,1433,1,7,f,51,16891,C:/Users/vcc/Desktop/project ml/voice/16891.wav,,,,,,,,
4950,5070,5093,5093,4,1,f,60,7820,C:/Users/vcc/Desktop/project ml/voice/7820.wav,,,,,,,,
7449,7569,7592,7592,1,8,m,56,9968,C:/Users/vcc/Desktop/project ml/voice/9968.wav,,,,,,,,
816,816,817,817,3,5,m,30,4915,C:/Users/vcc/Desktop/project ml/voice/4915.wav,,,,,,,,
5110,5230,5253,5253,4,2,f,22,15484,C:/Users/vcc/Desktop/project ml/voice/15484.wav,,,,,,,,
6265,6385,6408,6408,4,9,f,24,11461,C:/Users/vcc/Desktop/project ml/voice/11461.wav,,,,,,,,
1952,1952,1953,1953,1,7,m,29,391,C:/Users/vcc/Desktop/project ml/voice/391.wav,,,,,,,,
8240,8360,8383,8383,1,5,f,14,11842,C:/Users/vcc/Desktop/project ml/voice/11842.wav,,,,,,,,
11300,11420,11443,11443,2,7,m,58,10325,C:/Users/vcc/Desktop/project ml/voice/10325.wav,,,,,,,,
13160,13280,13304,13304,2,3,f,14,4386,C:/Users/vcc/Desktop/project ml/voice/4386.wav,,,,,,,,
14643,14763,14787,14787,4,4,f,39,1742,C:/Users/vcc/Desktop/project ml/voice/1742.wav,,,,,,,,
10630,10750,10773,10773,2,8,m,20,8206,C:/Users/vcc/Desktop/project ml/voice/8206.wav,,,,,,,,
11627,11747,11770,11770,1,8,f,54,16425,C:/Users/vcc/Desktop/project ml/voice/16425.wav,,,,,,,,
12894,13014,13038,13038,2,6,f,28,185,C:/Users/vcc/Desktop/project ml/voice/185.wav,,,,,,,,
5896,6016,6039,6039,3,9,m,19,5011,C:/Users/vcc/Desktop/project ml/voice/5011.wav,,,,,,,,
12344,12464,12487,12487,2,8,m,32,3646,C:/Users/vcc/Desktop/project ml/voice/3646.wav,,,,,,,,
12102,12222,12245,12245,4,6,m,31,14862,C:/Users/vcc/Desktop/project ml/voice/14862.wav,,,,,,,,
5866,5986,6009,6009,4,9,f,55,4972,C:/Users/vcc/Desktop/project ml/voice/4972.wav,,,,,,,,
14894,15014,15038,15038,3,7,f,21,6803,C:/Users/vcc/Desktop/project ml/voice/6803.wav,,,,,,,,
15851,15971,15995,15995,4,6,f,22,9798,C:/Users/vcc/Desktop/project ml/voice/9798.wav,,,,,,,,
7034,7154,7177,7177,2,4,m,35,4110,C:/Users/vcc/Desktop/project ml/voice/4110.wav,,,,,,,,
10039,10159,10182,10182,3,1,f,20,3859,C:/Users/vcc/Desktop/project ml/voice/3859.wav,,,,,,,,
7360,7480,7503,7503,4,5,f,21,9874,C:/Users/vcc/Desktop/project ml/voice/9874.wav,,,,,,,,
6611,6731,6754,6754,3,10,f,35,7335,C:/Users/vcc/Desktop/project ml/voice/7335.wav,,,,,,,,
8263,8383,8406,8406,4,10,f,19,11865,C:/Users/vcc/Desktop/project ml/voice/11865.wav,,,,,,,,
12402,12522,12545,12545,4,2,f,29,3704,C:/Users/vcc/Desktop/project ml/voice/3704.wav,,,,,,,,
16387,16507,16531,16531,4,10,f,26,12065,C:/Users/vcc/Desktop/project ml/voice/12065.wav,,,,,,,,
5568,5688,5711,5711,2,5,m,30,8674,C:/Users/vcc/Desktop/project ml/voice/8674.wav,,,,,,,,
3091,3211,3234,3234,3,3,f,26,14249,C:/Users/vcc/Desktop/project ml/voice/14249.wav,,,,,,,,
12317,12437,12460,12460,3,1,m,32,3619,C:/Users/vcc/Desktop/project ml/voice/3619.wav,,,,,,,,
9204,9324,9347,9347,2,7,m,39,9439,C:/Users/vcc/Desktop/project ml/voice/9439.wav,,,,,,,,
9754,9874,9897,9897,4,4,f,25,1022,C:/Users/vcc/Desktop/project ml/voice/1022.wav,,,,,,,,
16309,16429,16453,16453,2,1,f,51,12027,C:/Users/vcc/Desktop/project ml/voice/12027.wav,,,,,,,,
6431,6551,6574,6574,1,5,f,50,15377,C:/Users/vcc/Desktop/project ml/voice/15377.wav,,,,,,,,
11252,11372,11395,11395,2,5,f,26,10277,C:/Users/vcc/Desktop/project ml/voice/10277.wav,,,,,,,,
12464,12584,12607,12607,2,8,m,31,8286,C:/Users/vcc/Desktop/project ml/voice/8286.wav,,,,,,,,
14455,14575,14599,14599,4,7,f,45,10853,C:/Users/vcc/Desktop/project ml/voice/10853.wav,,,,,,,,
4609,4729,4752,4752,4,6,f,53,6280,C:/Users/vcc/Desktop/project ml/voice/6280.wav,,,,,,,,
12494,12614,12637,12637,4,5,f,44,8316,C:/Users/vcc/Desktop/project ml/voice/8316.wav,,,,,,,,
11840,11960,11983,11983,1,6,m,55,7157,C:/Users/vcc/Desktop/project ml/voice/7157.wav,,,,,,,,
15399,15519,15543,15543,4,3,f,50,12397,C:/Users/vcc/Desktop/project ml/voice/12397.wav,,,,,,,,
3284,3404,3427,3427,4,1,m,27,14442,C:/Users/vcc/Desktop/project ml/voice/14442.wav,,,,,,,,
7782,7902,7925,7925,2,1,m,39,15718,C:/Users/vcc/Desktop/project ml/voice/15718.wav,,,,,,,,
1362,1362,1363,1363,1,7,m,26,16814,C:/Users/vcc/Desktop/project ml/voice/16814.wav,,,,,,,,
9332,9452,9475,9475,2,8,f,14,9043,C:/Users/vcc/Desktop/project ml/voice/9043.wav,,,,,,,,
13861,13981,14005,14005,3,8,m,19,6687,C:/Users/vcc/Desktop/project ml/voice/6687.wav,,,,,,,,
5476,5596,5619,5619,2,2,f,27,8582,C:/Users/vcc/Desktop/project ml/voice/8582.wav,,,,,,,,
4445,4565,4588,4588,2,10,m,27,960,C:/Users/vcc/Desktop/project ml/voice/960.wav,,,,,,,,
15065,15185,15209,15209,2,10,m,58,3044,C:/Users/vcc/Desktop/project ml/voice/3044.wav,,,,,,,,
3649,3769,3792,3792,1,3,f,24,1695,C:/Users/vcc/Desktop/project ml/voice/1695.wav,,,,,,,,
2172,2172,2173,2173,3,7,f,26,593,C:/Users/vcc/Desktop/project ml/voice/593.wav,,,,,,,,
11243,11363,11386,11386,1,3,f,26,10268,C:/Users/vcc/Desktop/project ml/voice/10268.wav,,,,,,,,
9030,9150,9173,9173,4,3,f,44,9265,C:/Users/vcc/Desktop/project ml/voice/9265.wav,,,,,,,,
10838,10958,10981,10981,3,8,f,23,5567,C:/Users/vcc/Desktop/project ml/voice/5567.wav,,,,,,,,
12327,12447,12470,12470,1,4,m,32,3629,C:/Users/vcc/Desktop/project ml/voice/3629.wav,,,,,,,,
16014,16134,16158,16158,3,7,f,57,15107,C:/Users/vcc/Desktop/project ml/voice/15107.wav,,,,,,,,
7219,7339,7362,7362,4,9,m,29,14594,C:/Users/vcc/Desktop/project ml/voice/14594.wav,,,,,,,,
8685,8805,8828,8828,3,7,f,21,8760,C:/Users/vcc/Desktop/project ml/voice/8760.wav,,,,,,,,
13484,13604,13628,13628,2,5,f,55,13817,C:/Users/vcc/Desktop/project ml/voice/13817.wav,,,,,,,,
6518,6638,6661,6661,2,3,m,31,15409,C:/Users/vcc/Desktop/project ml/voice/15409.wav,,,,,,,,
2600,2600,2601,2601,2,5,m,60,6154,C:/Users/vcc/Desktop/project ml/voice/6154.wav,,,,,,,,
15572,15692,15716,15716,1,7,m,52,12570,C:/Users/vcc/Desktop/project ml/voice/12570.wav,,,,,,,,
4742,4862,4885,4885,4,9,f,25,7612,C:/Users/vcc/Desktop/project ml/voice/7612.wav,,,,,,,,
1232,1232,1233,1233,4,7,m,10,16664,C:/Users/vcc/Desktop/project ml/voice/16664.wav,,,,,,,,
6456,6576,6599,6599,4,1,f,50,15364,C:/Users/vcc/Desktop/project ml/voice/15364.wav,,,,,,,,
2578,2578,2579,2579,4,3,m,25,6108,C:/Users/vcc/Desktop/project ml/voice/6108.wav,,,,,,,,
2673,2673,2684,2684,3,5,f,40,1945,C:/Users/vcc/Desktop/project ml/voice/1945.wav,,,,,,,,
2626,2626,2627,2627,1,1,f,25,1887,C:/Users/vcc/Desktop/project ml/voice/1887.wav,,,,,,,,
2946,2946,2969,2969,3,6,f,21,11168,C:/Users/vcc/Desktop/project ml/voice/11168.wav,,,,,,,,
11030,11150,11173,11173,4,5,m,32,5916,C:/Users/vcc/Desktop/project ml/voice/5916.wav,,,,,,,,
7625,7745,7768,7768,1,2,f,24,5301,C:/Users/vcc/Desktop/project ml/voice/5301.wav,,,,,,,,
6167,6287,6310,6310,3,1,f,35,12748,C:/Users/vcc/Desktop/project ml/voice/12748.wav,,,,,,,,
3076,3176,3199,3199,3,4,f,42,7068,C:/Users/vcc/Desktop/project ml/voice/7068.wav,,,,,,,,
8319,8439,8462,8462,1,5,m,70,11922,C:/Users/vcc/Desktop/project ml/voice/11922.wav,,,,,,,,
11642,11762,11785,11785,4,1,m,60,16440,C:/Users/vcc/Desktop/project ml/voice/16440.wav,,,,,,,,
15964,16084,16108,16108,2,7,f,21,15066,C:/Users/vcc/Desktop/project ml/voice/15066.wav,,,,,,,,
16361,16481,16505,16505,2,4,f,26,12079,C:/Users/vcc/Desktop/project ml/voice/12079.wav,,,,,,,,
12260,12380,12403,12403,2,6,m,26,14900,C:/Users/vcc/Desktop/project ml/voice/14900.wav,,,,,,,,
13630,13750,13774,13774,1,3,f,41,13967,C:/Users/vcc/Desktop/project ml/voice/13967.wav,,,,,,,,
11915,12035,12058,12058,1,1,m,29,7217,C:/Users/vcc/Desktop/project ml/voice/7217.wav,,,,,,,,
16563,16683,16707,16707,2,7,f,20,10485,C:/Users/vcc/Desktop/project ml/voice/10485.wav,,,,,,,,
839,839,840,840,2,1,m,56,11223,C:/Users/vcc/Desktop/project ml/voice/11223.wav,,,,,,,,
10887,11007,11030,11030,4,7,m,29,5604,C:/Users/vcc/Desktop/project ml/voice/5604.wav,,,,,,,,
9929,10049,10072,10072,4,1,m,24,3740,C:/Users/vcc/Desktop/project ml/voice/3740.wav,,,,,,,,
15435,15555,15579,15579,4,2,f,28,12433,C:/Users/vcc/Desktop/project ml/voice/12433.wav,,,,,,,,
13071,13191,13215,13215,4,10,m,14,4256,C:/Users/vcc/Desktop/project ml/voice/4256.wav,,,,,,,,
13615,13735,13759,13759,3,8,m,47,13949,C:/Users/vcc/Desktop/project ml/voice/13949.wav,,,,,,,,
3410,3530,3553,3553,1,10,m,29,17063,C:/Users/vcc/Desktop/project ml/voice/17063.wav,,,,,,,,
16004,16124,16148,16148,2,7,f,57,15106,C:/Users/vcc/Desktop/project ml/voice/15106.wav,,,,,,,,
6238,6358,6381,6381,2,2,f,24,11431,C:/Users/vcc/Desktop/project ml/voice/11431.wav,,,,,,,,
2627,2627,2628,2628,2,1,f,25,1888,C:/Users/vcc/Desktop/project ml/voice/1888.wav,,,,,,,,
13918,14038,14062,14062,2,1,f,56,3458,C:/Users/vcc/Desktop/project ml/voice/3458.wav,,,,,,,,
13511,13631,13655,13655,1,2,m,45,13844,C:/Users/vcc/Desktop/project ml/voice/13844.wav,,,,,,,,
6752,6872,6895,6895,2,2,m,24,7502,C:/Users/vcc/Desktop/project ml/voice/7502.wav,,,,,,,,
3465,3585,3608,3608,3,5,f,24,17125,C:/Users/vcc/Desktop/project ml/voice/17125.wav,,,,,,,,
8329,8449,8472,8472,3,7,m,70,11932,C:/Users/vcc/Desktop/project ml/voice/11932.wav,,,,,,,,
9928,10048,10071,10071,3,10,m,24,3735,C:/Users/vcc/Desktop/project ml/voice/3735.wav,,,,,,,,
7173,7293,7316,7316,4,3,m,52,14530,C:/Users/vcc/Desktop/project ml/voice/14530.wav,,,,,,,,
2969,2969,2992,2992,1,9,f,28,11218,C:/Users/vcc/Desktop/project ml/voice/11218.wav,,,,,,,,
9789,9909,9932,9932,3,3,f,25,1063,C:/Users/vcc/Desktop/project ml/voice/1063.wav,,,,,,,,
8971,9091,9114,9114,1,0,m,55,9531,C:/Users/vcc/Desktop/project ml/voice/9531.wav,,,,,,,,
10854,10974,10997,10997,1,4,m,29,5589,C:/Users/vcc/Desktop/project ml/voice/5589.wav,,,,,,,,
7003,7123,7146,7146,3,3,m,23,4067,C:/Users/vcc/Desktop/project ml/voice/4067.wav,,,,,,,,
12774,12894,12917,12917,4,5,f,62,63,C:/Users/vcc/Desktop/project ml/voice/63.wav,,,,,,,,
12880,13000,13024,13024,4,2,f,28,171,C:/Users/vcc/Desktop/project ml/voice/171.wav,,,,,,,,
4829,4949,4972,4972,3,1,f,51,7699,C:/Users/vcc/Desktop/project ml/voice/7699.wav,,,,,,,,
2149,2149,2150,2150,1,4,f,26,579,C:/Users/vcc/Desktop/project ml/voice/579.wav,,,,,,,,
8591,8711,8734,8734,2,3,m,24,14208,C:/Users/vcc/Desktop/project ml/voice/14208.wav,,,,,,,,
10999,11119,11142,11142,1,8,f,24,5885,C:/Users/vcc/Desktop/project ml/voice/5885.wav,,,,,,,,
9858,9978,10001,10001,4,10,f,25,1094,C:/Users/vcc/Desktop/project ml/voice/1094.wav,,,,,,,,
3766,3886,3909,3909,2,2,f,49,2928,C:/Users/vcc/Desktop/project ml/voice/2928.wav,,,,,,,,
12295,12415,12438,12438,1,6,m,24,3597,C:/Users/vcc/Desktop/project ml/voice/3597.wav,,,,,,,,
14847,14967,14991,14991,2,10,m,23,6734,C:/Users/vcc/Desktop/project ml/voice/6734.wav,,,,,,,,
14777,14897,14921,14921,2,8,m,24,1876,C:/Users/vcc/Desktop/project ml/voice/1876.wav,,,,,,,,
7794,7914,7937,7937,2,4,m,39,15730,C:/Users/vcc/Desktop/project ml/voice/15730.wav,,,,,,,,
10490,10610,10633,10633,4,5,m,35,8036,C:/Users/vcc/Desktop/project ml/voice/8036.wav,,,,,,,,
11179,11299,11322,11322,1,7,f,23,10204,C:/Users/vcc/Desktop/project ml/voice/10204.wav,,,,,,,,
4293,4413,4436,4436,3,8,m,29,793,C:/Users/vcc/Desktop/project ml/voice/793.wav,,,,,,,,
5828,5948,5971,5971,1,1,f,55,4937,C:/Users/vcc/Desktop/project ml/voice/4937.wav,,,,,,,,
16263,16383,16407,16407,4,6,m,13,13097,C:/Users/vcc/Desktop/project ml/voice/13097.wav,,,,,,,,
12675,12795,12818,12818,1,1,m,29,8497,C:/Users/vcc/Desktop/project ml/voice/8497.wav,,,,,,,,
9896,10016,10039,10039,2,10,f,31,1136,C:/Users/vcc/Desktop/project ml/voice/1136.wav,,,,,,,,
7016,7136,7159,7159,4,6,m,23,4080,C:/Users/vcc/Desktop/project ml/voice/4080.wav,,,,,,,,
2122,2122,2123,2123,2,7,m,23,552,C:/Users/vcc/Desktop/project ml/voice/552.wav,,,,,,,,
14419,14539,14563,14563,4,8,f,20,2838,C:/Users/vcc/Desktop/project ml/voice/2838.wav,,,,,,,,
5359,5479,5502,5502,3,3,f,30,13281,C:/Users/vcc/Desktop/project ml/voice/13281.wav,,,,,,,,
11076,11196,11219,11219,2,7,m,23,5962,C:/Users/vcc/Desktop/project ml/voice/5962.wav,,,,,,,,
4989,5109,5132,5132,3,1,f,25,7859,C:/Users/vcc/Desktop/project ml/voice/7859.wav,,,,,,,,
2098,2098,2099,2099,4,3,m,26,498,C:/Users/vcc/Desktop/project ml/voice/498.wav,,,,,,,,
13704,13824,13848,13848,4,7,f,13,14026,C:/Users/vcc/Desktop/project ml/voice/14026.wav,,,,,,,,
7470,7590,7613,7613,2,3,f,52,9989,C:/Users/vcc/Desktop/project ml/voice/9989.wav,,,,,,,,
12263,12383,12406,12406,1,7,m,26,14903,C:/Users/vcc/Desktop/project ml/voice/14903.wav,,,,,,,,
6209,6329,6352,6352,3,3,m,32,12796,C:/Users/vcc/Desktop/project ml/voice/12796.wav,,,,,,,,
3514,3634,3657,3657,2,9,f,48,1560,C:/Users/vcc/Desktop/project ml/voice/1560.wav,,,,,,,,
11450,11570,11593,11593,2,8,m,48,9243,C:/Users/vcc/Desktop/project ml/voice/9243.wav,,,,,,,,
289,289,289,289,2,1,f,33,16278,C:/Users/vcc/Desktop/project ml/voice/16278.wav,,,,,,,,
6131,6251,6274,6274,3,5,m,25,12724,C:/Users/vcc/Desktop/project ml/voice/12724.wav,,,,,,,,
12089,12209,12232,12232,3,3,m,31,14849,C:/Users/vcc/Desktop/project ml/voice/14849.wav,,,,,,,,
3035,3083,3106,3106,1,3,f,33,6979,C:/Users/vcc/Desktop/project ml/voice/6979.wav,,,,,,,,
10201,10321,10344,10344,3,3,m,24,12356,C:/Users/vcc/Desktop/project ml/voice/12356.wav,,,,,,,,
6418,6538,6561,6561,4,2,m,24,11593,C:/Users/vcc/Desktop/project ml/voice/11593.wav,,,,,,,,
5713,5833,5856,5856,3,6,f,20,10602,C:/Users/vcc/Desktop/project ml/voice/10602.wav,,,,,,,,
14526,14646,14670,14670,3,5,m,33,10924,C:/Users/vcc/Desktop/project ml/voice/10924.wav,,,,,,,,
6269,6389,6412,6412,1,3,f,32,11474,C:/Users/vcc/Desktop/project ml/voice/11474.wav,,,,,,,,
4636,4756,4779,4779,3,3,m,32,6307,C:/Users/vcc/Desktop/project ml/voice/6307.wav,,,,,,,,
3240,3360,3383,3383,4,10,f,26,14358,C:/Users/vcc/Desktop/project ml/voice/14358.wav,,,,,,,,
1261,1261,1262,1262,3,6,f,25,16699,C:/Users/vcc/Desktop/project ml/voice/16699.wav,,,,,,,,
4101,4221,4244,4244,1,6,m,25,13582,C:/Users/vcc/Desktop/project ml/voice/13582.wav,,,,,,,,
13546,13666,13690,13690,4,8,m,45,13871,C:/Users/vcc/Desktop/project ml/voice/13871.wav,,,,,,,,
11937,12057,12080,12080,3,3,m,29,7227,C:/Users/vcc/Desktop/project ml/voice/7227.wav,,,,,,,,
3676,3796,3819,3819,4,9,f,24,1722,C:/Users/vcc/Desktop/project ml/voice/1722.wav,,,,,,,,
12131,12251,12274,12274,1,4,m,26,14931,C:/Users/vcc/Desktop/project ml/voice/14931.wav,,,,,,,,
11762,11882,11905,11905,4,1,f,24,16560,C:/Users/vcc/Desktop/project ml/voice/16560.wav,,,,,,,,
6981,7101,7124,7124,1,1,m,23,4057,C:/Users/vcc/Desktop/project ml/voice/4057.wav,,,,,,,,
14031,14151,14175,14175,4,1,m,15,11629,C:/Users/vcc/Desktop/project ml/voice/11629.wav,,,,,,,,
1493,1493,1494,1494,3,8,f,33,16937,C:/Users/vcc/Desktop/project ml/voice/16937.wav,,,,,,,,
11756,11876,11899,11899,2,10,f,24,16554,C:/Users/vcc/Desktop/project ml/voice/16554.wav,,,,,,,,
7371,7491,7514,7514,3,8,f,21,9885,C:/Users/vcc/Desktop/project ml/voice/9885.wav,,,,,,,,
13641,13761,13785,13785,2,4,f,41,13972,C:/Users/vcc/Desktop/project ml/voice/13972.wav,,,,,,,,
5286,5406,5429,5429,4,6,m,20,15660,C:/Users/vcc/Desktop/project ml/voice/15660.wav,,,,,,,,
3184,3304,3327,3327,4,6,m,56,14342,C:/Users/vcc/Desktop/project ml/voice/14342.wav,,,,,,,,
3003,3003,3026,3026,1,3,m,24,6899,C:/Users/vcc/Desktop/project ml/voice/6899.wav,,,,,,,,
7759,7879,7902,7902,3,5,f,21,15695,C:/Users/vcc/Desktop/project ml/voice/15695.wav,,,,,,,,
5322,5442,5465,5465,1,5,m,30,13383,C:/Users/vcc/Desktop/project ml/voice/13383.wav,,,,,,,,
13824,13944,13968,13968,1,9,m,51,6649,C:/Users/vcc/Desktop/project ml/voice/6649.wav,,,,,,,,
10746,10866,10889,10889,2,6,m,57,5478,C:/Users/vcc/Desktop/project ml/voice/5478.wav,,,,,,,,
7737,7857,7880,7880,1,10,m,24,5373,C:/Users/vcc/Desktop/project ml/voice/5373.wav,,,,,,,,
13422,13542,13566,13566,4,3,m,24,13733,C:/Users/vcc/Desktop/project ml/voice/13733.wav,,,,,,,,
15397,15517,15541,15541,2,3,f,50,12395,C:/Users/vcc/Desktop/project ml/voice/12395.wav,,,,,,,,
13269,13389,13413,13413,3,10,m,58,3245,C:/Users/vcc/Desktop/project ml/voice/3245.wav,,,,,,,,
13308,13428,13452,13452,2,10,f,20,3284,C:/Users/vcc/Desktop/project ml/voice/3284.wav,,,,,,,,
5725,5845,5868,5868,3,8,m,20,10816,C:/Users/vcc/Desktop/project ml/voice/10816.wav,,,,,,,,
12258,12378,12401,12401,4,5,m,26,14898,C:/Users/vcc/Desktop/project ml/voice/14898.wav,,,,,,,,
7092,7212,7235,7235,4,2,m,20,4144,C:/Users/vcc/Desktop/project ml/voice/4144.wav,,,,,,,,
14282,14402,14426,14426,3,4,m,60,2701,C:/Users/vcc/Desktop/project ml/voice/2701.wav,,,,,,,,
11534,11654,11677,11677,4,10,f,46,9173,C:/Users/vcc/Desktop/project ml/voice/9173.wav,,,,,,,,
30,30,30,30,4,1,m,21,16000,C:/Users/vcc/Desktop/project ml/voice/16000.wav,,,,,,,,
6067,6187,6210,6210,1,1,f,18,12666,C:/Users/vcc/Desktop/project ml/voice/12666.wav,,,,,,,,
11931,12051,12074,12074,2,7,m,29,7242,C:/Users/vcc/Desktop/project ml/voice/7242.wav,,,,,,,,
3153,3273,3296,3296,1,9,f,46,14311,C:/Users/vcc/Desktop/project ml/voice/14311.wav,,,,,,,,
16416,16536,16560,16560,2,8,m,26,12135,C:/Users/vcc/Desktop/project ml/voice/12135.wav,,,,,,,,
13110,13230,13254,13254,3,10,f,23,4295,C:/Users/vcc/Desktop/project ml/voice/4295.wav,,,,,,,,
9218,9338,9361,9361,4,10,m,39,9413,C:/Users/vcc/Desktop/project ml/voice/9413.wav,,,,,,,,
15963,16083,16107,16107,2,6,f,21,15062,C:/Users/vcc/Desktop/project ml/voice/15062.wav,,,,,,,,
918,918,919,919,1,1,m,20,11302,C:/Users/vcc/Desktop/project ml/voice/11302.wav,,,,,,,,
5431,5551,5574,5574,1,1,m,20,8537,C:/Users/vcc/Desktop/project ml/voice/8537.wav,,,,,,,,
2842,2842,2865,2865,1,2,f,44,11070,C:/Users/vcc/Desktop/project ml/voice/11070.wav,,,,,,,,
10321,10441,10464,10464,3,3,f,43,15251,C:/Users/vcc/Desktop/project ml/voice/15251.wav,,,,,,,,
11222,11342,11365,11365,4,7,m,20,10247,C:/Users/vcc/Desktop/project ml/voice/10247.wav,,,,,,,,
14536,14656,14680,14680,1,8,m,33,10934,C:/Users/vcc/Desktop/project ml/voice/10934.wav,,,,,,,,
4144,4264,4287,4287,4,6,m,32,13625,C:/Users/vcc/Desktop/project ml/voice/13625.wav,,,,,,,,
705,705,706,706,4,7,f,44,4804,C:/Users/vcc/Desktop/project ml/voice/4804.wav,,,,,,,,
9420,9540,9563,9563,2,1,m,43,1208,C:/Users/vcc/Desktop/project ml/voice/1208.wav,,,,,,,,
5278,5398,5421,5421,4,4,m,20,15652,C:/Users/vcc/Desktop/project ml/voice/15652.wav,,,,,,,,
876,876,877,877,3,10,m,56,11260,C:/Users/vcc/Desktop/project ml/voice/11260.wav,,,,,,,,
12306,12426,12449,12449,4,8,m,24,3608,C:/Users/vcc/Desktop/project ml/voice/3608.wav,,,,,,,,
4322,4442,4465,4465,2,7,m,33,828,C:/Users/vcc/Desktop/project ml/voice/828.wav,,,,,,,,
41,41,41,41,1,2,m,24,16041,C:/Users/vcc/Desktop/project ml/voice/16041.wav,,,,,,,,
12742,12862,12885,12885,4,7,f,33,31,C:/Users/vcc/Desktop/project ml/voice/31.wav,,,,,,,,
8989,9109,9132,9132,2,7,f,50,9600,C:/Users/vcc/Desktop/project ml/voice/9600.wav,,,,,,,,
4600,4720,4743,4743,3,4,f,53,6271,C:/Users/vcc/Desktop/project ml/voice/6271.wav,,,,,,,,
13588,13708,13732,13732,1,1,m,47,13919,C:/Users/vcc/Desktop/project ml/voice/13919.wav,,,,,,,,
6071,6191,6214,6214,1,5,f,18,12682,C:/Users/vcc/Desktop/project ml/voice/12682.wav,,,,,,,,
10276,10396,10419,10419,2,8,f,19,15230,C:/Users/vcc/Desktop/project ml/voice/15230.wav,,,,,,,,
5790,5910,5933,5933,4,3,f,54,10631,C:/Users/vcc/Desktop/project ml/voice/10631.wav,,,,,,,,
15180,15300,15324,15324,1,9,m,23,3199,C:/Users/vcc/Desktop/project ml/voice/3199.wav,,,,,,,,
6834,6954,6977,6977,2,4,m,23,3910,C:/Users/vcc/Desktop/project ml/voice/3910.wav,,,,,,,,
11191,11311,11334,11334,1,10,f,23,10176,C:/Users/vcc/Desktop/project ml/voice/10176.wav,,,,,,,,
14357,14477,14501,14501,2,3,m,18,2776,C:/Users/vcc/Desktop/project ml/voice/2776.wav,,,,,,,,
